RunId,iteration,Step,number_of_households,number_of_steps,flood_map_choice,network,subsidies_package,TotalAdaptedHouseholds,TotalActualDamage,TotalExpectedDamage,TotalAdaptationCosts,TotalCostsOfSubsidies,IncomeDistribution,AverageDamagePerPoorHousehold,AverageDamagePerMiddleClassHousehold,AverageDamagePerRichHousehold,AverageIncomeToDamagePoorHousehold,AverageIncomeToDamageMiddleClassHousehold,AverageIncomeToDamageRichHousehold
7,1,12,1000,80,harvey,watts_strogatz,3,473,0.0,56595176.88699376,2610489,2250956,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,13,1000,80,harvey,watts_strogatz,3,481,0.0,56262061.18358861,2718619,2362496,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,14,1000,80,harvey,watts_strogatz,3,488,0.0,55872770.85379726,2873089,2693516,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,15,1000,80,harvey,watts_strogatz,3,493,0.0,55673095.506983764,2923339,2808791,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,16,1000,80,harvey,watts_strogatz,3,498,0.0,55143350.828054875,3171199,3311501,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,17,1000,80,harvey,watts_strogatz,3,507,0.0,54551661.54692034,3403204,3699701,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,18,1000,80,harvey,watts_strogatz,3,512,0.0,54265254.108849324,3526144,3907856,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,19,1000,80,harvey,watts_strogatz,3,514,0.0,54116416.118336685,3597844,4006391,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,20,1000,80,harvey,watts_strogatz,3,520,0.0,53235120.358452044,4059724,4441301,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,21,1000,80,harvey,watts_strogatz,3,522,0.0,53034016.80822574,4174324,4609841,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,22,1000,80,harvey,watts_strogatz,3,524,0.0,52689541.24524191,4362424,4788536,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,23,1000,80,harvey,watts_strogatz,3,529,0.0,52162333.280144185,4630624,5039906,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,24,1000,80,harvey,watts_strogatz,3,532,0.0,51621914.393504426,4934224,5328326,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,25,1000,80,harvey,watts_strogatz,3,534,0.0,51444445.09072589,5020474,5431616,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,26,1000,80,harvey,watts_strogatz,3,539,0.0,50859620.7042251,5346274,5741126,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,27,1000,80,harvey,watts_strogatz,3,541,0.0,50629226.96787639,5470474,5859116,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,28,1000,80,harvey,watts_strogatz,3,542,0.0,50502082.81976629,5534074,5919536,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,29,1000,80,harvey,watts_strogatz,3,542,0.0,50502082.81976629,5534074,5919536,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,30,1000,80,harvey,watts_strogatz,3,544,0.0,50204258.29575918,5696074,6073436,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,31,1000,80,harvey,watts_strogatz,3,544,0.0,50204258.29575918,5696074,6073436,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,32,1000,80,harvey,watts_strogatz,3,546,0.0,49926294.507751375,5846974,6216791,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,33,1000,80,harvey,watts_strogatz,3,547,0.0,49872820.48555205,5883574,6322931,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,34,1000,80,harvey,watts_strogatz,3,547,0.0,49872820.48555205,5883574,6322931,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,35,1000,80,harvey,watts_strogatz,3,549,0.0,49730095.72071694,5963674,6399026,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,36,1000,80,harvey,watts_strogatz,3,549,0.0,49730095.72071694,5963674,6399026,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,37,1000,80,harvey,watts_strogatz,3,549,0.0,49730095.72071694,5963674,6399026,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,38,1000,80,harvey,watts_strogatz,3,549,0.0,49730095.72071694,5963674,6399026,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,39,1000,80,harvey,watts_strogatz,3,549,0.0,49730095.72071694,5963674,6399026,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,40,1000,80,harvey,watts_strogatz,3,549,0.0,49730095.72071694,5963674,6399026,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,41,1000,80,harvey,watts_strogatz,3,549,0.0,49730095.72071694,5963674,6399026,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,42,1000,80,harvey,watts_strogatz,3,549,0.0,49730095.72071694,5963674,6399026,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,43,1000,80,harvey,watts_strogatz,3,552,0.0,49401548.95924157,6156274,6669161,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,44,1000,80,harvey,watts_strogatz,3,553,0.0,49256600.41867502,6190924,6769646,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,45,1000,80,harvey,watts_strogatz,3,554,0.0,48899051.32515745,6398224,6966581,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,46,1000,80,harvey,watts_strogatz,3,556,0.0,48690755.58503507,6514324,7076876,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,47,1000,80,harvey,watts_strogatz,3,557,0.0,48582288.0682617,6569224,7129031,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,48,1000,80,harvey,watts_strogatz,3,559,0.0,48492944.81123138,6616624,7174061,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,49,1000,80,harvey,watts_strogatz,3,559,0.0,48492944.81123138,6616624,7174061,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,50,1000,80,harvey,watts_strogatz,3,560,0.0,48433126.31653187,6651124,7206836,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,51,1000,80,harvey,watts_strogatz,3,562,0.0,47980179.15240526,6896074,7472006,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,52,1000,80,harvey,watts_strogatz,3,562,0.0,47980179.15240526,6896074,7472006,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,53,1000,80,harvey,watts_strogatz,3,562,0.0,47980179.15240526,6896074,7472006,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,54,1000,80,harvey,watts_strogatz,3,562,0.0,47980179.15240526,6896074,7472006,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,55,1000,80,harvey,watts_strogatz,3,563,0.0,47850707.701615825,6966874,7539266,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,56,1000,80,harvey,watts_strogatz,3,563,0.0,47850707.701615825,6966874,7539266,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,57,1000,80,harvey,watts_strogatz,3,564,0.0,47805866.26209129,6991774,7562921,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,58,1000,80,harvey,watts_strogatz,3,565,0.0,47785042.63890903,7007074,7607291,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,59,1000,80,harvey,watts_strogatz,3,566,0.0,47470941.98577105,7082524,7826096,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,60,1000,80,harvey,watts_strogatz,3,566,0.0,47470941.98577105,7082524,7826096,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,61,1000,80,harvey,watts_strogatz,3,566,0.0,47470941.98577105,7082524,7826096,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,62,1000,80,harvey,watts_strogatz,3,566,0.0,47470941.98577105,7082524,7826096,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,63,1000,80,harvey,watts_strogatz,3,566,0.0,47470941.98577105,7082524,7826096,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,64,1000,80,harvey,watts_strogatz,3,566,0.0,47470941.98577105,7082524,7826096,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,65,1000,80,harvey,watts_strogatz,3,567,0.0,47408812.4901948,7115224,7857161,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,66,1000,80,harvey,watts_strogatz,3,567,0.0,47408812.4901948,7115224,7857161,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,67,1000,80,harvey,watts_strogatz,3,567,0.0,47408812.4901948,7115224,7857161,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,68,1000,80,harvey,watts_strogatz,3,567,0.0,47408812.4901948,7115224,7857161,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,69,1000,80,harvey,watts_strogatz,3,567,0.0,47408812.4901948,7115224,7857161,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,70,1000,80,harvey,watts_strogatz,3,567,0.0,47408812.4901948,7115224,7857161,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,71,1000,80,harvey,watts_strogatz,3,567,0.0,47408812.4901948,7115224,7857161,Base,0.0,0.0,0.0,0.0,0.0,0.0
7,1,72,1000,80,harvey,watts_strogatz,3,568,44738183.861783504,47335278.54982949,7155124,7895066,Base,22216.58706050214,41333.63990598069,120112.9831224285,4.309276804621298,1.4231406693593407,1.3989948489991804
8,2,0,1000,80,harvey,watts_strogatz,0,0,0.0,78625760.66651984,0,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
8,2,1,1000,80,harvey,watts_strogatz,0,120,0.0,76494092.27330941,179045,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
8,2,2,1000,80,harvey,watts_strogatz,0,264,0.0,70306463.13464378,792315,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
8,2,3,1000,80,harvey,watts_strogatz,0,374,0.0,62878189.01107232,1552930,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
8,2,4,1000,80,harvey,watts_strogatz,0,424,0.0,59434300.8381726,1963355,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
8,2,5,1000,80,harvey,watts_strogatz,0,471,0.0,56786142.90817567,2203100,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
8,2,6,1000,80,harvey,watts_strogatz,0,496,0.0,55057606.265892774,2370620,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
8,2,7,1000,80,harvey,watts_strogatz,0,518,0.0,53937810.474721506,2477210,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
8,2,8,1000,80,harvey,watts_strogatz,0,536,0.0,53358755.725380376,2543390,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
8,2,9,1000,80,harvey,watts_strogatz,0,545,0.0,53004294.55530815,2572730,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
8,2,10,1000,80,harvey,watts_strogatz,0,555,0.0,52582156.77340205,2612180,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
8,2,11,1000,80,harvey,watts_strogatz,0,558,0.0,52433590.141869366,2622620,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
8,2,12,1000,80,harvey,watts_strogatz,0,561,0.0,52292998.09157425,2633210,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
8,2,13,1000,80,harvey,watts_strogatz,0,566,0.0,52146809.33666709,2654270,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
8,2,14,1000,80,harvey,watts_strogatz,0,567,0.0,52090802.29637542,2706920,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
8,2,15,1000,80,harvey,watts_strogatz,0,572,0.0,51881290.210462674,2827550,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
8,2,16,1000,80,harvey,watts_strogatz,0,575,0.0,51764669.80021538,2838890,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
8,2,17,1000,80,harvey,watts_strogatz,0,577,0.0,51634142.45979172,2850380,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
8,2,18,1000,80,harvey,watts_strogatz,0,580,0.0,51461969.65269084,2864810,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
8,2,19,1000,80,harvey,watts_strogatz,0,581,0.0,51438026.43501161,2867510,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
8,2,20,1000,80,harvey,watts_strogatz,0,581,0.0,51438026.43501161,2867510,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
8,2,21,1000,80,harvey,watts_strogatz,0,583,0.0,51337392.00247002,2875790,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
8,2,22,1000,80,harvey,watts_strogatz,0,583,48288184.5578414,51337392.00247002,2875790,0,Base,23369.22889547631,44657.22609306402,129722.40127584328,4.6700552206554615,1.5156389228635472,1.5212691383745776
9,2,0,1000,80,harvey,watts_strogatz,1,0,0.0,78498599.32273307,0,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,1,1000,80,harvey,watts_strogatz,1,133,0.0,75516056.94886626,138353,84742,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,2,1000,80,harvey,watts_strogatz,1,195,0.0,74059033.37636553,305899,171006,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,3,1000,80,harvey,watts_strogatz,1,215,0.0,73552528.83456324,359983,198722,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,4,1000,80,harvey,watts_strogatz,1,219,0.0,73410523.65144952,380958,216267,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,5,1000,80,harvey,watts_strogatz,1,224,0.0,73196366.8771332,397528,224607,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,6,1000,80,harvey,watts_strogatz,1,228,0.0,73172497.61217041,402458,227197,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,7,1000,80,harvey,watts_strogatz,1,231,0.0,73019687.09798901,473418,291837,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,8,1000,80,harvey,watts_strogatz,1,235,0.0,72785814.07383253,584598,395082,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,9,1000,80,harvey,watts_strogatz,1,241,0.0,72147719.88192476,911718,703767,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,10,1000,80,harvey,watts_strogatz,1,242,0.0,71997853.9766893,999618,787272,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,11,1000,80,harvey,watts_strogatz,1,246,0.0,71769690.97072245,1139538,919332,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,12,1000,80,harvey,watts_strogatz,1,252,0.0,71119744.65749346,1517638,1277807,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,13,1000,80,harvey,watts_strogatz,1,259,0.0,70398406.45158105,1951138,1689632,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,14,1000,80,harvey,watts_strogatz,1,270,0.0,69179018.28776719,2705938,2406692,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,15,1000,80,harvey,watts_strogatz,1,287,0.0,67924025.82240398,3583338,3238782,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,16,1000,80,harvey,watts_strogatz,1,290,0.0,67647627.09633733,3755238,3402087,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,17,1000,80,harvey,watts_strogatz,1,305,0.0,66029592.141522124,4795338,4390182,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,18,1000,80,harvey,watts_strogatz,1,318,0.0,64920848.29132388,5620338,5173932,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,19,1000,80,harvey,watts_strogatz,1,329,0.0,63348442.175459884,6619338,6122982,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,20,1000,80,harvey,watts_strogatz,1,342,0.0,62036208.43780653,7507638,6966867,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,21,1000,80,harvey,watts_strogatz,1,350,0.0,61243624.4691372,8106138,7535442,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,22,1000,80,harvey,watts_strogatz,1,360,0.0,60139659.05384652,8899938,8289552,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,23,1000,80,harvey,watts_strogatz,1,365,0.0,59456171.86514399,9310638,8679717,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,24,1000,80,harvey,watts_strogatz,1,377,0.0,57723693.92148382,10378338,9694032,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,25,1000,80,harvey,watts_strogatz,1,386,0.0,56851295.84983416,10948038,10235247,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,26,1000,80,harvey,watts_strogatz,1,390,0.0,56363461.657382056,11260638,10532217,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,27,1000,80,harvey,watts_strogatz,1,400,0.0,54866186.42408562,12257538,11479272,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,28,1000,80,harvey,watts_strogatz,1,409,0.0,53598477.63757835,13064238,12245637,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,29,1000,80,harvey,watts_strogatz,1,420,0.0,52478615.58690352,13787238,12932487,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,30,1000,80,harvey,watts_strogatz,1,425,0.0,51773189.902780175,14258538,13380222,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,31,1000,80,harvey,watts_strogatz,1,431,0.0,51137914.54486166,14680638,13781217,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,32,1000,80,harvey,watts_strogatz,1,440,0.0,50188167.78564582,15270438,14341527,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,33,1000,80,harvey,watts_strogatz,1,443,0.0,49718848.77890029,15600738,14655312,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,34,1000,80,harvey,watts_strogatz,1,447,0.0,49300925.191530146,15881238,14921787,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,35,1000,80,harvey,watts_strogatz,1,455,0.0,48175443.2214212,16636938,15639702,Base,0.0,0.0,0.0,0.0,0.0,0.0
9,2,36,1000,80,harvey,watts_strogatz,1,456,45368548.11192628,48028282.41043811,16720038,15718647,Base,31534.34820440915,42717.92584900496,80982.55479838703,6.492186695659842,1.4044668748823979,0.9230902365089011
10,2,0,1000,80,harvey,watts_strogatz,2,0,0.0,76711937.34635149,0,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,1,1000,80,harvey,watts_strogatz,2,176,0.0,73637904.69557196,188305,60815,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,2,1000,80,harvey,watts_strogatz,2,272,0.0,70052915.31046775,565140,150175,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,3,1000,80,harvey,watts_strogatz,2,306,0.0,66932811.5055846,880580,175885,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,4,1000,80,harvey,watts_strogatz,2,315,0.0,66456165.73909233,924827,188783,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,5,1000,80,harvey,watts_strogatz,2,319,0.0,65987075.32938263,969252,193078,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,6,1000,80,harvey,watts_strogatz,2,320,0.0,65982375.443784244,970872,194698,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,7,1000,80,harvey,watts_strogatz,2,320,0.0,65982375.443784244,970872,194698,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,8,1000,80,harvey,watts_strogatz,2,320,0.0,65982375.443784244,970872,194698,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,9,1000,80,harvey,watts_strogatz,2,323,0.0,65812105.31984336,1071072,289888,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,10,1000,80,harvey,watts_strogatz,2,324,0.0,65764076.033297114,1099272,316678,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,11,1000,80,harvey,watts_strogatz,2,332,0.0,65261461.81488828,1397472,610498,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,12,1000,80,harvey,watts_strogatz,2,340,0.0,64789530.28452238,1737822,849883,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,13,1000,80,harvey,watts_strogatz,2,346,0.0,64412977.90034669,1974766,1075114,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,14,1000,80,harvey,watts_strogatz,2,355,0.0,63716144.431770965,2441566,1518574,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,15,1000,80,harvey,watts_strogatz,2,365,0.0,63075941.766195126,2857366,1976179,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,16,1000,80,harvey,watts_strogatz,2,374,0.0,62543277.33964584,3222286,2310334,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,17,1000,80,harvey,watts_strogatz,2,383,0.0,61802419.87544033,3651106,2715094,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,18,1000,80,harvey,watts_strogatz,2,395,0.0,60945361.84960339,4211956,3306109,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,19,1000,80,harvey,watts_strogatz,2,403,0.0,60363573.45361454,4534006,3649204,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,20,1000,80,harvey,watts_strogatz,2,413,0.0,59408230.51125763,5241211,4143004,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,21,1000,80,harvey,watts_strogatz,2,420,0.0,58872918.08762159,5578711,4487614,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,22,1000,80,harvey,watts_strogatz,2,432,0.0,57829937.540811345,6217261,5146594,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,23,1000,80,harvey,watts_strogatz,2,447,0.0,56427000.0787702,7093111,6046219,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,24,1000,80,harvey,watts_strogatz,2,450,0.0,56259694.63817938,7202311,6182719,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,25,1000,80,harvey,watts_strogatz,2,464,0.0,55271411.0216103,7825561,6897949,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,26,1000,80,harvey,watts_strogatz,2,478,0.0,54264750.905287795,8417611,7630339,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,27,1000,80,harvey,watts_strogatz,2,486,0.0,53447615.23930973,8924911,8112274,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,28,1000,80,harvey,watts_strogatz,2,494,0.0,52806222.92724018,9293161,8522659,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,29,1000,80,harvey,watts_strogatz,2,499,0.0,52495857.0399024,9446761,8748139,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,30,1000,80,harvey,watts_strogatz,2,504,0.0,52144694.97181206,9638161,8976769,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,31,1000,80,harvey,watts_strogatz,2,510,0.0,51609135.15273148,9951211,9308389,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,32,1000,80,harvey,watts_strogatz,2,518,0.0,50767965.92806306,10500736,9680824,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,33,1000,80,harvey,watts_strogatz,2,520,0.0,50522836.69659162,10648336,9821044,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,34,1000,80,harvey,watts_strogatz,2,529,0.0,49738425.96343325,11105086,10304389,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,35,1000,80,harvey,watts_strogatz,2,535,0.0,49140023.118595496,11453371,10559824,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,36,1000,80,harvey,watts_strogatz,2,539,0.0,48722110.06320909,11677471,10793779,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,37,1000,80,harvey,watts_strogatz,2,542,0.0,48480476.049381435,11898571,11003824,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,38,1000,80,harvey,watts_strogatz,2,546,0.0,48188151.97263585,12105721,11229574,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,39,1000,80,harvey,watts_strogatz,2,550,0.0,47555024.64538761,12608446,11397259,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,40,1000,80,harvey,watts_strogatz,2,554,0.0,47269996.44772256,12825496,11649379,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,41,1000,80,harvey,watts_strogatz,2,558,0.0,46952544.061828285,12996646,11866084,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,42,1000,80,harvey,watts_strogatz,2,564,0.0,46502354.56599782,13272046,12203179,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,43,1000,80,harvey,watts_strogatz,2,566,0.0,46254009.57866108,13432246,12355369,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,44,1000,80,harvey,watts_strogatz,2,569,0.0,46081033.4149295,13528546,12503599,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,45,1000,80,harvey,watts_strogatz,2,572,0.0,45972779.32888345,13578196,12647584,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,46,1000,80,harvey,watts_strogatz,2,576,0.0,45634867.236809015,13761946,12893224,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,47,1000,80,harvey,watts_strogatz,2,578,0.0,45394622.87249751,13891546,13016344,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,48,1000,80,harvey,watts_strogatz,2,582,0.0,45077349.08885477,14064646,13248064,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,49,1000,80,harvey,watts_strogatz,2,589,0.0,44660433.25319557,14343496,13609204,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,50,1000,80,harvey,watts_strogatz,2,592,0.0,44415001.65993849,14494696,13792039,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,51,1000,80,harvey,watts_strogatz,2,595,0.0,43910511.97788068,14940781,13915159,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,52,1000,80,harvey,watts_strogatz,2,598,0.0,43699007.67424321,15067081,14095399,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,53,1000,80,harvey,watts_strogatz,2,602,0.0,43512145.44807624,15177931,14300449,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,54,1000,80,harvey,watts_strogatz,2,605,0.0,43243790.493382744,15356881,14507014,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,55,1000,80,harvey,watts_strogatz,2,606,0.0,43103055.448555,15427981,14574559,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,56,1000,80,harvey,watts_strogatz,2,607,0.0,43073715.38021523,15439231,14607184,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,57,1000,80,harvey,watts_strogatz,2,611,0.0,42760338.02715032,15606781,14833924,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,58,1000,80,harvey,watts_strogatz,2,612,0.0,42686984.474628136,15662581,14886934,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,59,1000,80,harvey,watts_strogatz,2,615,0.0,42394129.488703206,15823681,15073909,Base,0.0,0.0,0.0,0.0,0.0,0.0
10,2,60,1000,80,harvey,watts_strogatz,2,618,39994753.65067053,42231200.94792538,15881131,15240514,Base,24404.890302469874,39767.2798740561,77029.06122545747,4.921431445798847,1.3535245811940202,0.8530087299032489
11,2,0,1000,80,harvey,watts_strogatz,3,0,0.0,79385766.554966,0,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
11,2,1,1000,80,harvey,watts_strogatz,3,100,0.0,77740002.18638621,125735,51590,Base,0.0,0.0,0.0,0.0,0.0,0.0
11,2,2,1000,80,harvey,watts_strogatz,3,194,0.0,71830456.90122831,622259,80476,Base,0.0,0.0,0.0,0.0,0.0,0.0
11,2,3,1000,80,harvey,watts_strogatz,3,291,0.0,64035221.609967716,1319056,166879,Base,0.0,0.0,0.0,0.0,0.0,0.0
